ytid,start,end,url,path,status,md5,ts,label_ids,label_names,num_labels,feature_path
LV19CosDySA,0.0,10.0,https://www.youtube.com/watch?v=LV19CosDySA,data\environment\raw\LV19CosDySA_0.0_10.0.wav,ok,fc405abbfdf5ae93702cbe2f5293b963,1762962686.2372172,/m/01280g;/m/04cvmfc;/m/04rlf;/m/09x0r;/m/0cdnk;/m/0jbk;/t/dd00129,"[""Wild animals;Roar;Music;Speech;Roaring cats (lions, tigers);Animal;Outside, rural or natural""]",1,..\data\environment\processed\features\LV19CosDySA_0.0_10.0.npy
LVH8J0Z6GI0,20.0,30.0,https://www.youtube.com/watch?v=LVH8J0Z6GI0,data\environment\raw\LVH8J0Z6GI0_20.0_30.0.wav,ok,eb465cdd2c5aa0bc3f080ed84cbd079d,1762962694.8903716,/m/026t6;/m/04rlf;/m/0l14qv;/t/dd00125,"[""Drum;Music;Synthesizer;Inside, small room""]",1,..\data\environment\processed\features\LVH8J0Z6GI0_20.0_30.0.npy
LVW1oLMQksM,150.0,160.0,https://www.youtube.com/watch?v=LVW1oLMQksM,data\environment\raw\LVW1oLMQksM_150.0_160.0.wav,ok,c3115984d71751741815f3964f511770,1762962704.6587427,/m/06mb1;/m/0jb2l;/m/0ngt1;/t/dd00038,"[""Rain;Thunderstorm;Thunder;Rain on surface""]",1,..\data\environment\processed\features\LVW1oLMQksM_150.0_160.0.npy
LXI2eW_dZoU,30.0,40.0,https://www.youtube.com/watch?v=LXI2eW_dZoU,data\environment\raw\LXI2eW_dZoU_30.0_40.0.wav,ok,8935f35241584e6c342e4420372cd45d,1762962713.2284539,/m/09t49;/m/09x0r,"[""Rustling leaves;Speech""]",1,..\data\environment\processed\features\LXI2eW_dZoU_30.0_40.0.npy
LX_FgjpJE60,0.0,10.0,https://www.youtube.com/watch?v=LX_FgjpJE60,data\environment\raw\LX_FgjpJE60_0.0_10.0.wav,ok,ecc018113c5f5d6895212de04a85357b,1762962721.7317896,/m/04229;/m/0cmf2;/m/0k5j,"[""Jet engine;Fixed-wing aircraft, airplane;Aircraft""]",1,..\data\environment\processed\features\LX_FgjpJE60_0.0_10.0.npy
LYnNI12BRQo,30.0,40.0,https://www.youtube.com/watch?v=LYnNI12BRQo,data\environment\raw\LYnNI12BRQo_30.0_40.0.wav,ok,62af9054f1fcdbad7c996485fc590f92,1762962762.339112,/m/0261r1;/m/07r660_;/m/09x0r;/t/dd00125,"[""Babbling;Giggle;Speech;Inside, small room""]",1,..\data\environment\processed\features\LYnNI12BRQo_30.0_40.0.npy
LZV0197eAv8,20.0,30.0,https://www.youtube.com/watch?v=LZV0197eAv8,data\environment\raw\LZV0197eAv8_20.0_30.0.wav,ok,a1cae9f3829d626d54b264e373bad360,1762962771.7645004,/m/0195fx;/m/01g50p;/m/06d_3;/m/07jdr;/t/dd00048,"[""Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\LZV0197eAv8_20.0_30.0.npy
L_9U6xDeYcU,20.0,30.0,https://www.youtube.com/watch?v=L_9U6xDeYcU,data\environment\raw\L_9U6xDeYcU_20.0_30.0.wav,ok,968c9abb9a726ef8cea710bdd0a18e86,1762962781.6226497,/m/04fq5q;/m/05kq4;/m/0912c9;/m/09x0r;/t/dd00129,"[""Foghorn;Ocean;Vehicle horn, car horn, honking;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\L_9U6xDeYcU_20.0_30.0.npy
L_CRmKhsdfQ,20.0,30.0,https://www.youtube.com/watch?v=L_CRmKhsdfQ,data\environment\raw\L_CRmKhsdfQ_20.0_30.0.wav,ok,f78b95edc6f4e05edea25e5461ac372c,1762962791.4446068,/m/02_41;/m/03m9d0z;/t/dd00092,"[""Fire;Wind;Wind noise (microphone)""]",1,..\data\environment\processed\features\L_CRmKhsdfQ_20.0_30.0.npy
LbopBade5MQ,250.0,260.0,https://www.youtube.com/watch?v=LbopBade5MQ,data\environment\raw\LbopBade5MQ_250.0_260.0.wav,ok,79353e3c82e44ec734329607e2c5c576,1762962800.0909677,/m/01bjv;/m/07hvw1;/m/07yv9;/m/0k4j,"[""Bus;Field recording;Vehicle;Car""]",1,..\data\environment\processed\features\LbopBade5MQ_250.0_260.0.npy
LfUvGTZ6rx4,380.0,390.0,https://www.youtube.com/watch?v=LfUvGTZ6rx4,data\environment\raw\LfUvGTZ6rx4_380.0_390.0.wav,ok,20a9a696024c72a12d899bcc9f498be3,1762962809.0385911,/m/02c8p;/m/09x0r;/t/dd00125,"[""Telephone dialing, DTMF;Speech;Inside, small room""]",1,..\data\environment\processed\features\LfUvGTZ6rx4_380.0_390.0.npy
LfiBsenSxu4,30.0,40.0,https://www.youtube.com/watch?v=LfiBsenSxu4,data\environment\raw\LfiBsenSxu4_30.0_40.0.wav,ok,bd034e7c2ce66253fda725a5788f6cd9,1762962817.7104,/m/07r10fb,"[""Raindrop""]",1,..\data\environment\processed\features\LfiBsenSxu4_30.0_40.0.npy
LhVooeKuLf0,490.0,500.0,https://www.youtube.com/watch?v=LhVooeKuLf0,data\environment\raw\LhVooeKuLf0_490.0_500.0.wav,ok,40e2b32ebfd4f042e128ccdf391ff833,1762962826.3846674,/m/04fgwm;/t/dd00129,"[""Electric toothbrush;Outside, rural or natural""]",1,..\data\environment\processed\features\LhVooeKuLf0_490.0_500.0.npy
LhoAhixpQUc,10.0,20.0,https://www.youtube.com/watch?v=LhoAhixpQUc,data\environment\raw\LhoAhixpQUc_10.0_20.0.wav,ok,37e09896a4aade910d9d5dbf654fe520,1762962834.853915,/m/07r5v4s;/m/09x0r;/t/dd00125,"[""Drip;Speech;Inside, small room""]",1,..\data\environment\processed\features\LhoAhixpQUc_10.0_20.0.npy
LiEqp4ndGc0,0.0,10.0,https://www.youtube.com/watch?v=LiEqp4ndGc0,data\environment\raw\LiEqp4ndGc0_0.0_10.0.wav,ok,ee7113a92f751f2eec5cbc7836f03555,1762962844.02827,/m/012f08;/m/07r04;/m/07yv9;/m/09x0r;/t/dd00065,"[""Motor vehicle (road);Truck;Vehicle;Speech;Light engine (high frequency)""]",1,..\data\environment\processed\features\LiEqp4ndGc0_0.0_10.0.npy
LiaDV0Cp0lo,70.0,80.0,https://www.youtube.com/watch?v=LiaDV0Cp0lo,data\environment\raw\LiaDV0Cp0lo_70.0_80.0.wav,ok,57fcab8b8cd5bb351fd1f9926b97cc09,1762962853.6802576,/m/0195fx;/m/01g50p;/m/06d_3;/m/07jdr;/m/07rwm0c,"[""Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Clickety-clack""]",1,..\data\environment\processed\features\LiaDV0Cp0lo_70.0_80.0.npy
LjeZYuAHjpk,0.0,10.0,https://www.youtube.com/watch?v=LjeZYuAHjpk,data\environment\raw\LjeZYuAHjpk_0.0_10.0.wav,ok,7e775cf7441c672879c431ec485d4da9,1762962863.171009,/m/0c3f7m;/t/dd00125,"[""Fire alarm;Inside, small room""]",1,..\data\environment\processed\features\LjeZYuAHjpk_0.0_10.0.npy
LmFxy9yXb34,30.0,40.0,https://www.youtube.com/watch?v=LmFxy9yXb34,data\environment\raw\LmFxy9yXb34_30.0_40.0.wav,ok,e443b473bfebf52718c40e81cf665bee,1762962871.6335325,/m/01280g;/m/04cvmfc;/m/0cdnk;/m/0jbk;/t/dd00129,"[""Wild animals;Roar;Roaring cats (lions, tigers);Animal;Outside, rural or natural""]",1,..\data\environment\processed\features\LmFxy9yXb34_30.0_40.0.npy
Lp3KfgK__8g,230.0,240.0,https://www.youtube.com/watch?v=Lp3KfgK__8g,data\environment\raw\Lp3KfgK__8g_230.0_240.0.wav,ok,c710d079f8ce088cc1f0051a29415eb8,1762962880.605151,/m/04rlf;/m/07sr1lc;/t/dd00126,"[""Music;Yell;Inside, large room or hall""]",1,..\data\environment\processed\features\Lp3KfgK__8g_230.0_240.0.npy
Lrf09oRMook,240.0,250.0,https://www.youtube.com/watch?v=Lrf09oRMook,data\environment\raw\Lrf09oRMook_240.0_250.0.wav,ok,092e17092d05ab68f98355fdf75b4cd2,1762962910.0820863,/m/02g901;/m/09x0r;/t/dd00125,"[""Electric shaver, electric razor;Speech;Inside, small room""]",1,..\data\environment\processed\features\Lrf09oRMook_240.0_250.0.npy
LsY_YZDzIY0,290.0,300.0,https://www.youtube.com/watch?v=LsY_YZDzIY0,data\environment\raw\LsY_YZDzIY0_290.0_300.0.wav,ok,523ec3ada34ad1356eee553928282ba3,1762962919.4022627,/m/07r04;/m/07yv9;/m/0gvgw0;/t/dd00129,"[""Truck;Vehicle;Air brake;Outside, rural or natural""]",1,..\data\environment\processed\features\LsY_YZDzIY0_290.0_300.0.npy
LtEgseg6Hzo,140.0,150.0,https://www.youtube.com/watch?v=LtEgseg6Hzo,data\environment\raw\LtEgseg6Hzo_140.0_150.0.wav,ok,4be122a18df6f258dbdaba059847eab3,1762962928.1278303,/m/02rr_;/m/0342h;/m/04rlf;/m/04szw;/m/07m2kt;/m/0g12c5;/t/dd00125,"[""Effects unit;Guitar;Music;Musical instrument;Chorus effect;Distortion;Inside, small room""]",1,..\data\environment\processed\features\LtEgseg6Hzo_140.0_150.0.npy
LtORSkwbAfI,0.0,10.0,https://www.youtube.com/watch?v=LtORSkwbAfI,data\environment\raw\LtORSkwbAfI_0.0_10.0.wav,ok,7eb09624c39c2b644e98e723bd2b2071,1762962937.572742,/m/0342h;/m/04rlf;/m/04szw;/m/0fx80y;/t/dd00127,"[""Guitar;Music;Musical instrument;Plucked string instrument;Inside, public space""]",1,..\data\environment\processed\features\LtORSkwbAfI_0.0_10.0.npy
Lv1ZWk2gQkA,80.0,90.0,https://www.youtube.com/watch?v=Lv1ZWk2gQkA,data\environment\raw\Lv1ZWk2gQkA_80.0_90.0.wav,ok,0ae7712314dae88ce92a59520564ae20,1762962967.5708227,/m/01xq0k1;/m/07rpkh9;/m/0ch8v,"[""Cattle, bovinae;Moo;Livestock, farm animals, working animals""]",1,..\data\environment\processed\features\Lv1ZWk2gQkA_80.0_90.0.npy
LvDebLI4Il0,160.0,170.0,https://www.youtube.com/watch?v=LvDebLI4Il0,data\environment\raw\LvDebLI4Il0_160.0_170.0.wav,ok,937bfd4fe499fcc4ccb098525c94052c,1762962976.1383753,/m/03fwl;/m/09x0r;/m/0ch8v;/m/0jbk,"[""Goat;Speech;Livestock, farm animals, working animals;Animal""]",1,..\data\environment\processed\features\LvDebLI4Il0_160.0_170.0.npy
LxtiBQ3OeMM,400.0,410.0,https://www.youtube.com/watch?v=LxtiBQ3OeMM,data\environment\raw\LxtiBQ3OeMM_400.0_410.0.wav,ok,f19424f42115a2ac26c3f650ff35c0c7,1762962986.462143,/m/07qlwh6;/t/dd00125,"[""Squish;Inside, small room""]",1,..\data\environment\processed\features\LxtiBQ3OeMM_400.0_410.0.npy
LyclvlW2Ugc,20.0,30.0,https://www.youtube.com/watch?v=LyclvlW2Ugc,data\environment\raw\LyclvlW2Ugc_20.0_30.0.wav,ok,50db0dc35a96d19c97db47644fc420d1,1762962994.9990997,/m/09x0r;/t/dd00112;/t/dd00125,"[""Speech;Crumpling, crinkling;Inside, small room""]",1,..\data\environment\processed\features\LyclvlW2Ugc_20.0_30.0.npy
Lyu7R0tfZas,90.0,100.0,https://www.youtube.com/watch?v=Lyu7R0tfZas,data\environment\raw\Lyu7R0tfZas_90.0_100.0.wav,ok,f9358af8b686a70ca960b00af2ef54e1,1762963004.4591646,/m/02c8p;/m/07cx4;/m/09x0r;/t/dd00125,"[""Telephone dialing, DTMF;Telephone;Speech;Inside, small room""]",1,..\data\environment\processed\features\Lyu7R0tfZas_90.0_100.0.npy
Lz3H84N-Xkc,0.0,10.0,https://www.youtube.com/watch?v=Lz3H84N-Xkc,data\environment\raw\Lz3H84N-Xkc_0.0_10.0.wav,ok,8b57952662f45ee793124a3ba058e52f,1762963012.8252037,/m/09t49;/m/09x0r,"[""Rustling leaves;Speech""]",1,..\data\environment\processed\features\Lz3H84N-Xkc_0.0_10.0.npy
LzLvMuwX9Vw,70.0,80.0,https://www.youtube.com/watch?v=LzLvMuwX9Vw,data\environment\raw\LzLvMuwX9Vw_70.0_80.0.wav,ok,9a96038a2ecfc5a7421fce26e7afac77,1762963022.2957842,/m/019jd;/m/03m9d0z;/m/06q74;/t/dd00092,"[""Boat, Water vehicle;Wind;Ship;Wind noise (microphone)""]",1,..\data\environment\processed\features\LzLvMuwX9Vw_70.0_80.0.npy
M3SG0mgeC_I,40.0,50.0,https://www.youtube.com/watch?v=M3SG0mgeC_I,data\environment\raw\M3SG0mgeC_I_40.0_50.0.wav,ok,58e5e6600cf49c29854baca8d614a8f0,1762963030.8372316,/m/09x0r;/m/0dv3j;/t/dd00125,"[""Speech;Boiling;Inside, small room""]",1,..\data\environment\processed\features\M3SG0mgeC_I_40.0_50.0.npy
M8y31cu-QUc,500.0,510.0,https://www.youtube.com/watch?v=M8y31cu-QUc,data\environment\raw\M8y31cu-QUc_500.0_510.0.wav,ok,2e89074cede8e997c525257342a48c99,1762963039.7573593,/m/01xq0k1;/m/07rpkh9;/m/0ch8v,"[""Cattle, bovinae;Moo;Livestock, farm animals, working animals""]",1,..\data\environment\processed\features\M8y31cu-QUc_500.0_510.0.npy
MElc-0XqoSw,0.0,10.0,https://www.youtube.com/watch?v=MElc-0XqoSw,data\environment\raw\MElc-0XqoSw_0.0_10.0.wav,ok,b5743b5ca7bd5f8e5c30e2200a14fe5c,1762963049.1431499,/m/06mb1;/m/0jb2l;/m/0ngt1;/t/dd00038,"[""Rain;Thunderstorm;Thunder;Rain on surface""]",1,..\data\environment\processed\features\MElc-0XqoSw_0.0_10.0.npy
MIsdyuOA8uc,50.0,60.0,https://www.youtube.com/watch?v=MIsdyuOA8uc,data\environment\raw\MIsdyuOA8uc_50.0_60.0.wav,ok,08a4760dfd25411e5d25b0842b323ccb,1762963099.639655,/m/0195fx;/m/01g50p;/m/06d_3;/m/07jdr;/t/dd00048,"[""Subway, metro, underground;Railroad car, train wagon;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\MIsdyuOA8uc_50.0_60.0.npy
MLXtl8KUEgE,430.0,440.0,https://www.youtube.com/watch?v=MLXtl8KUEgE,data\environment\raw\MLXtl8KUEgE_430.0_440.0.wav,ok,97922a96c8a229e3010083a76f41faab,1762963108.483341,/m/01h3n;/m/03l9g;/m/03vt0;/m/0h2mp,"[""Bee, wasp, etc.;Hammer;Insect;Fly, housefly""]",1,..\data\environment\processed\features\MLXtl8KUEgE_430.0_440.0.npy
MNkQGlmeyK0,90.0,100.0,https://www.youtube.com/watch?v=MNkQGlmeyK0,data\environment\raw\MNkQGlmeyK0_90.0_100.0.wav,ok,99a29d0c139d4edeb24c40f0c782b258,1762963117.2936323,/m/01g50p;/m/0284vy3;/m/06d_3;/m/07jdr;/t/dd00048,"[""Railroad car, train wagon;Train horn;Rail transport;Train;Train wheels squealing""]",1,..\data\environment\processed\features\MNkQGlmeyK0_90.0_100.0.npy
MOV9rXOes3k,30.0,40.0,https://www.youtube.com/watch?v=MOV9rXOes3k,data\environment\raw\MOV9rXOes3k_30.0_40.0.wav,ok,3a61813c9893a3b197736b7380332e4e,1762963147.577637,/m/015p6;/m/020bb7;/m/025rv6n;/m/07qn5dc;/m/07st89h;/m/09b5t,"[""Bird;Bird vocalization, bird call, bird song;Fowl;Crowing, cock-a-doodle-doo;Cluck;Chicken, rooster""]",1,..\data\environment\processed\features\MOV9rXOes3k_30.0_40.0.npy
MOlzKn1akHc,90.0,100.0,https://www.youtube.com/watch?v=MOlzKn1akHc,data\environment\raw\MOlzKn1akHc_90.0_100.0.wav,ok,99deae737c1a989d7aeccf7c12dead67,1762963156.2797945,/m/08j51y;/m/09x0r;/t/dd00128,"[""Dental drill, dentist's drill;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\MOlzKn1akHc_90.0_100.0.npy
MOv0k6GCsB0,110.0,120.0,https://www.youtube.com/watch?v=MOv0k6GCsB0,data\environment\raw\MOv0k6GCsB0_110.0_120.0.wav,ok,a261c3bb345cf23176684714fcb54972,1762963175.3268664,/m/07yv9;/m/0btp2,"[""Vehicle;Traffic noise, roadway noise""]",1,..\data\environment\processed\features\MOv0k6GCsB0_110.0_120.0.npy
MPJ7WNrEGBw,50.0,60.0,https://www.youtube.com/watch?v=MPJ7WNrEGBw,data\environment\raw\MPJ7WNrEGBw_50.0_60.0.wav,ok,0530495e0ac87c96668934deb11523c7,1762963184.4161985,/m/07qcx4z;/t/dd00125,"[""Tearing;Inside, small room""]",1,..\data\environment\processed\features\MPJ7WNrEGBw_50.0_60.0.npy
MQhD1V14Spw,50.0,60.0,https://www.youtube.com/watch?v=MQhD1V14Spw,data\environment\raw\MQhD1V14Spw_50.0_60.0.wav,ok,9d16c3991048d8ff5660a647a0dd42fe,1762963193.022123,/m/019jd;/m/03m9d0z;/m/0hsrw;/t/dd00092,"[""Boat, Water vehicle;Wind;Sailboat, sailing ship;Wind noise (microphone)""]",1,..\data\environment\processed\features\MQhD1V14Spw_50.0_60.0.npy
MRwVio7Vxp4,270.0,280.0,https://www.youtube.com/watch?v=MRwVio7Vxp4,data\environment\raw\MRwVio7Vxp4_270.0_280.0.wav,ok,bdca39f2d00f1f64d6749362bd5be2c0,1762963202.6022837,/m/0342h;/m/04rlf;/m/04szw;/m/0fd3y;/m/0fx80y;/t/dd00125,"[""Guitar;Music;Musical instrument;Ambient music;Plucked string instrument;Inside, small room""]",1,..\data\environment\processed\features\MRwVio7Vxp4_270.0_280.0.npy
MRwW4Sx7M5s,120.0,130.0,https://www.youtube.com/watch?v=MRwW4Sx7M5s,data\environment\raw\MRwW4Sx7M5s_120.0_130.0.wav,ok,30f4c66677ba8548b3a842cdba20bd8b,1762963212.6085188,/m/02c8p;/m/07cx4;/m/09x0r;/t/dd00125,"[""Telephone dialing, DTMF;Telephone;Speech;Inside, small room""]",1,..\data\environment\processed\features\MRwW4Sx7M5s_120.0_130.0.npy
MS8VU468rKk,320.0,330.0,https://www.youtube.com/watch?v=MS8VU468rKk,data\environment\raw\MS8VU468rKk_320.0_330.0.wav,ok,a67d0e089a1f826509eb1bec1cebec96,1762963222.3951225,/m/0342h;/m/04rlf;/m/04szw;/m/0b9m1;/m/0fx80y;/t/dd00125,"[""Guitar;Music;Musical instrument;Harmonic;Plucked string instrument;Inside, small room""]",1,..\data\environment\processed\features\MS8VU468rKk_320.0_330.0.npy
MStyPWh3La4,120.0,130.0,https://www.youtube.com/watch?v=MStyPWh3La4,data\environment\raw\MStyPWh3La4_120.0_130.0.wav,ok,90503942a62ae393aaf682797e8ca21d,1762963233.8758764,/m/07qfr4h;/m/09x0r;/t/dd00129,"[""Hubbub, speech noise, speech babble;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\MStyPWh3La4_120.0_130.0.npy
MUe8AMMhRtw,130.0,140.0,https://www.youtube.com/watch?v=MUe8AMMhRtw,data\environment\raw\MUe8AMMhRtw_130.0_140.0.wav,ok,dec9e42b91739c9d0b11c0d2e0c11a40,1762963242.2908301,/m/07sq110;/m/09x0r;/m/0ytgt;/t/dd00125,"[""Belly laugh;Speech;Child speech, kid speaking;Inside, small room""]",1,..\data\environment\processed\features\MUe8AMMhRtw_130.0_140.0.npy
MbKkOpo09iI,100.0,110.0,https://www.youtube.com/watch?v=MbKkOpo09iI,data\environment\raw\MbKkOpo09iI_100.0_110.0.wav,ok,0ab7bfe578902aed4451321a89b53cd3,1762963292.7263715,/m/025_jnm;/m/09x0r;/t/dd00125,"[""Finger snapping;Speech;Inside, small room""]",1,..\data\environment\processed\features\MbKkOpo09iI_100.0_110.0.npy
Mi6O7YqqeTg,100.0,110.0,https://www.youtube.com/watch?v=Mi6O7YqqeTg,data\environment\raw\Mi6O7YqqeTg_100.0_110.0.wav,ok,09c55c1e8d379656ceb77b6963173545,1762963344.0060048,/m/07r5v4s;/m/09x0r;/t/dd00125,"[""Drip;Speech;Inside, small room""]",1,..\data\environment\processed\features\Mi6O7YqqeTg_100.0_110.0.npy
Mo-mp5wIwI4,30.0,40.0,https://www.youtube.com/watch?v=Mo-mp5wIwI4,data\environment\raw\Mo-mp5wIwI4_30.0_40.0.wav,ok,7359ad6c446efce0bb8ece403c50b864,1762963373.7945554,/m/019jd;/m/02rlv9,"[""Boat, Water vehicle;Motorboat, speedboat""]",1,..\data\environment\processed\features\Mo-mp5wIwI4_30.0_40.0.npy
Mobvefn9t1g,70.0,80.0,https://www.youtube.com/watch?v=Mobvefn9t1g,data\environment\raw\Mobvefn9t1g_70.0_80.0.wav,ok,dc622de71faf2ca49ca70da1703225aa,1762963383.7136424,/m/02c8p;/m/09x0r;/t/dd00125,"[""Telephone dialing, DTMF;Speech;Inside, small room""]",1,..\data\environment\processed\features\Mobvefn9t1g_70.0_80.0.npy
MtXS_LO3nNU,50.0,60.0,https://www.youtube.com/watch?v=MtXS_LO3nNU,data\environment\raw\MtXS_LO3nNU_50.0_60.0.wav,ok,014825281e8748c32c536b32cb951838,1762963392.392479,/m/019jd;/m/02rlv9;/m/03m9d0z;/t/dd00092,"[""Boat, Water vehicle;Motorboat, speedboat;Wind;Wind noise (microphone)""]",1,..\data\environment\processed\features\MtXS_LO3nNU_50.0_60.0.npy
N-270xmgaO4,30.0,40.0,https://www.youtube.com/watch?v=N-270xmgaO4,data\environment\raw\N-270xmgaO4_30.0_40.0.wav,ok,6761da885ad26fff2bd62c28a0e9f8ea,1762963422.238197,/m/034srq;/m/03m9d0z;/m/05kq4;/t/dd00092,"[""Waves, surf;Wind;Ocean;Wind noise (microphone)""]",1,..\data\environment\processed\features\N-270xmgaO4_30.0_40.0.npy
N0ZFAtSyuSs,330.0,340.0,https://www.youtube.com/watch?v=N0ZFAtSyuSs,data\environment\raw\N0ZFAtSyuSs_330.0_340.0.wav,ok,7160595219121e8d55666ea2854f2e8d,1762963441.2283328,/m/04rlf;/m/07qcx4z;/t/dd00125,"[""Music;Tearing;Inside, small room""]",1,..\data\environment\processed\features\N0ZFAtSyuSs_330.0_340.0.npy
N20w9BT1yxA,30.0,40.0,https://www.youtube.com/watch?v=N20w9BT1yxA,data\environment\raw\N20w9BT1yxA_30.0_40.0.wav,ok,39e2d000d76cd40e1d51965288dd0526,1762963450.4318283,/m/01g50p;/m/04zmvq;/m/06d_3;/m/06hck5;/m/06wzb;/m/07jdr;/m/07rjwbb,"[""Railroad car, train wagon;Train whistle;Rail transport;Steam whistle;Steam;Train;Hiss""]",1,..\data\environment\processed\features\N20w9BT1yxA_30.0_40.0.npy
N3F6-3SV1OM,30.0,40.0,https://www.youtube.com/watch?v=N3F6-3SV1OM,data\environment\raw\N3F6-3SV1OM_30.0_40.0.wav,ok,6e6b40cea9e84828d24977e93f26df22,1762963459.2432022,/m/04rlf;/m/09t49,"[""Music;Rustling leaves""]",1,..\data\environment\processed\features\N3F6-3SV1OM_30.0_40.0.npy
N3I0bQOafN8,30.0,40.0,https://www.youtube.com/watch?v=N3I0bQOafN8,data\environment\raw\N3I0bQOafN8_30.0_40.0.wav,ok,a6ee05b74ec20f57295cecad5ff5681b,1762963467.6734488,/m/06mb1;/m/0jb2l;/m/0ngt1,"[""Rain;Thunderstorm;Thunder""]",1,..\data\environment\processed\features\N3I0bQOafN8_30.0_40.0.npy
N3zMQvVkpBo,20.0,30.0,https://www.youtube.com/watch?v=N3zMQvVkpBo,data\environment\raw\N3zMQvVkpBo_20.0_30.0.wav,ok,b1f3a637d4a6399223ff26fa29cbd059,1762963477.1260166,/m/04k94;/m/07p6mqd;/m/09x0r;/t/dd00129,"[""Liquid;Slosh;Speech;Outside, rural or natural""]",1,..\data\environment\processed\features\N3zMQvVkpBo_20.0_30.0.npy
N8oL33zAKGo,380.0,390.0,https://www.youtube.com/watch?v=N8oL33zAKGo,data\environment\raw\N8oL33zAKGo_380.0_390.0.wav,ok,61c6c44da8607024300cd4cfa4a68cb5,1762963506.165499,/m/014yck;/m/07yv9;/m/0cmf2;/m/0k5j;/t/dd00129,"[""Aircraft engine;Vehicle;Fixed-wing aircraft, airplane;Aircraft;Outside, rural or natural""]",1,..\data\environment\processed\features\N8oL33zAKGo_380.0_390.0.npy
NAQQvinlbP8,290.0,300.0,https://www.youtube.com/watch?v=NAQQvinlbP8,data\environment\raw\NAQQvinlbP8_290.0_300.0.wav,ok,d874d90e8cab0bd76ff5d405ecf0dba2,1762963514.859145,/m/0llzx;/t/dd00125,"[""Sewing machine;Inside, small room""]",1,..\data\environment\processed\features\NAQQvinlbP8_290.0_300.0.npy
NAldsczqsy0,0.0,10.0,https://www.youtube.com/watch?v=NAldsczqsy0,data\environment\raw\NAldsczqsy0_0.0_10.0.wav,ok,f9a07e1b013a0f52a56401baf68e46c6,1762963524.529984,/m/07rkbfh;/m/09x0r;/t/dd00128,"[""Chatter;Speech;Outside, urban or manmade""]",1,..\data\environment\processed\features\NAldsczqsy0_0.0_10.0.npy
NCmV-aNBFmQ,140.0,150.0,https://www.youtube.com/watch?v=NCmV-aNBFmQ,data\environment\raw\NCmV-aNBFmQ_140.0_150.0.wav,ok,d8e488cec949e97ad2360b183524034e,1762963554.4272652,/m/01z5f;/m/068hy;/m/07qf0zm;/m/0bt9lr;/m/0jbk;/t/dd00125,"[""Canidae, dogs, wolves;Domestic animals, pets;Howl;Dog;Animal;Inside, small room""]",1,..\data\environment\processed\features\NCmV-aNBFmQ_140.0_150.0.npy
NI-ItTGKHuE,30.0,40.0,https://www.youtube.com/watch?v=NI-ItTGKHuE,data\environment\raw\NI-ItTGKHuE_30.0_40.0.wav,ok,7f78e1fdf0a5e2868c445afd5acf1182,1762963562.8694575,/m/02_41;/m/03m9d0z;/t/dd00092,"[""Fire;Wind;Wind noise (microphone)""]",1,..\data\environment\processed\features\NI-ItTGKHuE_30.0_40.0.npy
NJ9MpvYoZHA,0.0,10.0,https://www.youtube.com/watch?v=NJ9MpvYoZHA,data\environment\raw\NJ9MpvYoZHA_0.0_10.0.wav,ok,4724f8156680f7afff5e93c8b09710e3,1762963571.9374943,/m/09x0r;/m/0cj0r;/t/dd00128,"[""Speech;Pink noise;Outside, urban or manmade""]",1,..\data\environment\processed\features\NJ9MpvYoZHA_0.0_10.0.npy
NK7VOuhiSxE,450.0,460.0,https://www.youtube.com/watch?v=NK7VOuhiSxE,data\environment\raw\NK7VOuhiSxE_450.0_460.0.wav,ok,be77066d0f57bfaac9231d507dcbb30c,1762963601.4904883,/m/019jd;/m/02rlv9,"[""Boat, Water vehicle;Motorboat, speedboat""]",1,..\data\environment\processed\features\NK7VOuhiSxE_450.0_460.0.npy
NOTwJRnmrTY,30.0,40.0,https://www.youtube.com/watch?v=NOTwJRnmrTY,data\environment\raw\NOTwJRnmrTY_30.0_40.0.wav,ok,4eb0dc66a8d44a0a1c841840dcc547f9,1762963610.0836356,/m/019jd;/m/02rlv9,"[""Boat, Water vehicle;Motorboat, speedboat""]",1,..\data\environment\processed\features\NOTwJRnmrTY_30.0_40.0.npy
NOhxxfWz-VU,50.0,60.0,https://www.youtube.com/watch?v=NOhxxfWz-VU,data\environment\raw\NOhxxfWz-VU_50.0_60.0.wav,ok,c93c10d20cf414ba15717e51573fc520,1762963619.753273,/m/01j3sz;/m/02_nn;/m/09x0r;/t/dd00125,"[""Laughter;Fart;Speech;Inside, small room""]",1,..\data\environment\processed\features\NOhxxfWz-VU_50.0_60.0.npy
NPDedSeMXTw,14.0,24.0,https://www.youtube.com/watch?v=NPDedSeMXTw,data\environment\raw\NPDedSeMXTw_14.0_24.0.wav,ok,caeef5e1d6c8b2452f3728cd69694df0,1762963629.4958653,/m/03qtwd;/m/04gy_2;/m/053hz1,"[""Crowd;Battle cry;Cheering""]",1,..\data\environment\processed\features\NPDedSeMXTw_14.0_24.0.npy
