clip_id,split,audio_path,label_ids,label_names
346498,dev,data\events\FSD50K\FSD50K.dev_audio\346498.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
346499,dev,data\events\FSD50K\FSD50K.dev_audio\346499.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99719,dev,data\events\FSD50K\FSD50K.dev_audio\99719.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99720,dev,data\events\FSD50K\FSD50K.dev_audio\99720.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
346505,dev,data\events\FSD50K\FSD50K.dev_audio\346505.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99722,dev,data\events\FSD50K\FSD50K.dev_audio\99722.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99723,dev,data\events\FSD50K\FSD50K.dev_audio\99723.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99724,dev,data\events\FSD50K\FSD50K.dev_audio\99724.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99725,dev,data\events\FSD50K\FSD50K.dev_audio\99725.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99726,dev,data\events\FSD50K\FSD50K.dev_audio\99726.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
99727,dev,data\events\FSD50K\FSD50K.dev_audio\99727.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414609,dev,data\events\FSD50K\FSD50K.dev_audio\414609.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414610,dev,data\events\FSD50K\FSD50K.dev_audio\414610.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414611,dev,data\events\FSD50K\FSD50K.dev_audio\414611.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414612,dev,data\events\FSD50K\FSD50K.dev_audio\414612.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
346518,dev,data\events\FSD50K\FSD50K.dev_audio\346518.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
346519,dev,data\events\FSD50K\FSD50K.dev_audio\346519.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414614,dev,data\events\FSD50K\FSD50K.dev_audio\414614.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
346521,dev,data\events\FSD50K\FSD50K.dev_audio\346521.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414615,dev,data\events\FSD50K\FSD50K.dev_audio\414615.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414616,dev,data\events\FSD50K\FSD50K.dev_audio\414616.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414617,dev,data\events\FSD50K\FSD50K.dev_audio\414617.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
375702,dev,data\events\FSD50K\FSD50K.dev_audio\375702.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
375703,dev,data\events\FSD50K\FSD50K.dev_audio\375703.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
375704,dev,data\events\FSD50K\FSD50K.dev_audio\375704.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
375707,dev,data\events\FSD50K\FSD50K.dev_audio\375707.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
171935,dev,data\events\FSD50K\FSD50K.dev_audio\171935.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414629,dev,data\events\FSD50K\FSD50K.dev_audio\414629.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414630,dev,data\events\FSD50K\FSD50K.dev_audio\414630.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414632,dev,data\events\FSD50K\FSD50K.dev_audio\414632.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414633,dev,data\events\FSD50K\FSD50K.dev_audio\414633.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107438,dev,data\events\FSD50K\FSD50K.dev_audio\107438.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107439,dev,data\events\FSD50K\FSD50K.dev_audio\107439.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107440,dev,data\events\FSD50K\FSD50K.dev_audio\107440.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107441,dev,data\events\FSD50K\FSD50K.dev_audio\107441.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107442,dev,data\events\FSD50K\FSD50K.dev_audio\107442.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107443,dev,data\events\FSD50K\FSD50K.dev_audio\107443.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414644,dev,data\events\FSD50K\FSD50K.dev_audio\414644.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414645,dev,data\events\FSD50K\FSD50K.dev_audio\414645.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414643,dev,data\events\FSD50K\FSD50K.dev_audio\414643.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414647,dev,data\events\FSD50K\FSD50K.dev_audio\414647.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107444,dev,data\events\FSD50K\FSD50K.dev_audio\107444.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414646,dev,data\events\FSD50K\FSD50K.dev_audio\414646.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
107452,dev,data\events\FSD50K\FSD50K.dev_audio\107452.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
414652,dev,data\events\FSD50K\FSD50K.dev_audio\414652.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
427458,dev,data\events\FSD50K\FSD50K.dev_audio\427458.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
46536,dev,data\events\FSD50K\FSD50K.dev_audio\46536.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
46537,dev,data\events\FSD50K\FSD50K.dev_audio\46537.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
257483,dev,data\events\FSD50K\FSD50K.dev_audio\257483.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
61399,dev,data\events\FSD50K\FSD50K.dev_audio\61399.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
272008,dev,data\events\FSD50K\FSD50K.dev_audio\272008.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
422371,dev,data\events\FSD50K\FSD50K.dev_audio\422371.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
422372,dev,data\events\FSD50K\FSD50K.dev_audio\422372.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
344553,dev,data\events\FSD50K\FSD50K.dev_audio\344553.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
422317,dev,data\events\FSD50K\FSD50K.dev_audio\422317.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
388594,dev,data\events\FSD50K\FSD50K.dev_audio\388594.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
214516,dev,data\events\FSD50K\FSD50K.dev_audio\214516.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
58867,dev,data\events\FSD50K\FSD50K.dev_audio\58867.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
422318,dev,data\events\FSD50K\FSD50K.dev_audio\422318.wav,Rattle_(instrument);Percussion;Musical_instrument;Music,Rattle_(instrument);Percussion;Musical_instrument;Music
58873,dev,data\events\FSD50K\FSD50K.dev_audio\58873.wav,Tambourine;Rattle_(instrument);Percussion;Musical_instrument;Music,Tambourine;Rattle_(instrument);Percussion;Musical_instrument;Music
58874,dev,data\events\FSD50K\FSD50K.dev_audio\58874.wav,Tambourine;Rattle_(instrument);Percussion;Musical_instrument;Music,Tambourine;Rattle_(instrument);Percussion;Musical_instrument;Music
171904,dev,data\events\FSD50K\FSD50K.dev_audio\171904.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130411,dev,data\events\FSD50K\FSD50K.dev_audio\130411.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23684,dev,data\events\FSD50K\FSD50K.dev_audio\23684.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23686,dev,data\events\FSD50K\FSD50K.dev_audio\23686.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
171911,dev,data\events\FSD50K\FSD50K.dev_audio\171911.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130406,dev,data\events\FSD50K\FSD50K.dev_audio\130406.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130414,dev,data\events\FSD50K\FSD50K.dev_audio\130414.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130430,dev,data\events\FSD50K\FSD50K.dev_audio\130430.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130416,dev,data\events\FSD50K\FSD50K.dev_audio\130416.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130418,dev,data\events\FSD50K\FSD50K.dev_audio\130418.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130407,dev,data\events\FSD50K\FSD50K.dev_audio\130407.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130419,dev,data\events\FSD50K\FSD50K.dev_audio\130419.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130421,dev,data\events\FSD50K\FSD50K.dev_audio\130421.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130422,dev,data\events\FSD50K\FSD50K.dev_audio\130422.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130425,dev,data\events\FSD50K\FSD50K.dev_audio\130425.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130426,dev,data\events\FSD50K\FSD50K.dev_audio\130426.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130409,dev,data\events\FSD50K\FSD50K.dev_audio\130409.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23645,dev,data\events\FSD50K\FSD50K.dev_audio\23645.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23646,dev,data\events\FSD50K\FSD50K.dev_audio\23646.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23647,dev,data\events\FSD50K\FSD50K.dev_audio\23647.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23648,dev,data\events\FSD50K\FSD50K.dev_audio\23648.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23649,dev,data\events\FSD50K\FSD50K.dev_audio\23649.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23650,dev,data\events\FSD50K\FSD50K.dev_audio\23650.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23651,dev,data\events\FSD50K\FSD50K.dev_audio\23651.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23652,dev,data\events\FSD50K\FSD50K.dev_audio\23652.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23653,dev,data\events\FSD50K\FSD50K.dev_audio\23653.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23654,dev,data\events\FSD50K\FSD50K.dev_audio\23654.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23655,dev,data\events\FSD50K\FSD50K.dev_audio\23655.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23656,dev,data\events\FSD50K\FSD50K.dev_audio\23656.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23657,dev,data\events\FSD50K\FSD50K.dev_audio\23657.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23658,dev,data\events\FSD50K\FSD50K.dev_audio\23658.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23659,dev,data\events\FSD50K\FSD50K.dev_audio\23659.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23660,dev,data\events\FSD50K\FSD50K.dev_audio\23660.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23661,dev,data\events\FSD50K\FSD50K.dev_audio\23661.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23662,dev,data\events\FSD50K\FSD50K.dev_audio\23662.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23663,dev,data\events\FSD50K\FSD50K.dev_audio\23663.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23664,dev,data\events\FSD50K\FSD50K.dev_audio\23664.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23665,dev,data\events\FSD50K\FSD50K.dev_audio\23665.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23666,dev,data\events\FSD50K\FSD50K.dev_audio\23666.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23667,dev,data\events\FSD50K\FSD50K.dev_audio\23667.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23668,dev,data\events\FSD50K\FSD50K.dev_audio\23668.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
352884,dev,data\events\FSD50K\FSD50K.dev_audio\352884.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23670,dev,data\events\FSD50K\FSD50K.dev_audio\23670.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23671,dev,data\events\FSD50K\FSD50K.dev_audio\23671.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23672,dev,data\events\FSD50K\FSD50K.dev_audio\23672.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23673,dev,data\events\FSD50K\FSD50K.dev_audio\23673.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130404,dev,data\events\FSD50K\FSD50K.dev_audio\130404.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130408,dev,data\events\FSD50K\FSD50K.dev_audio\130408.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
23676,dev,data\events\FSD50K\FSD50K.dev_audio\23676.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130420,dev,data\events\FSD50K\FSD50K.dev_audio\130420.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130410,dev,data\events\FSD50K\FSD50K.dev_audio\130410.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
130405,dev,data\events\FSD50K\FSD50K.dev_audio\130405.wav,Tabla;Drum;Percussion;Musical_instrument;Music,Tabla;Drum;Percussion;Musical_instrument;Music
274049,dev,data\events\FSD50K\FSD50K.dev_audio\274049.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274050,dev,data\events\FSD50K\FSD50K.dev_audio\274050.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274051,dev,data\events\FSD50K\FSD50K.dev_audio\274051.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274052,dev,data\events\FSD50K\FSD50K.dev_audio\274052.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274053,dev,data\events\FSD50K\FSD50K.dev_audio\274053.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274054,dev,data\events\FSD50K\FSD50K.dev_audio\274054.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274055,dev,data\events\FSD50K\FSD50K.dev_audio\274055.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
30339,dev,data\events\FSD50K\FSD50K.dev_audio\30339.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274059,dev,data\events\FSD50K\FSD50K.dev_audio\274059.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
17291,dev,data\events\FSD50K\FSD50K.dev_audio\17291.wav,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds
391696,dev,data\events\FSD50K\FSD50K.dev_audio\391696.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274072,dev,data\events\FSD50K\FSD50K.dev_audio\274072.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274076,dev,data\events\FSD50K\FSD50K.dev_audio\274076.wav,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds
50846,dev,data\events\FSD50K\FSD50K.dev_audio\50846.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
190913,dev,data\events\FSD50K\FSD50K.dev_audio\190913.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
190914,dev,data\events\FSD50K\FSD50K.dev_audio\190914.wav,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds
162887,dev,data\events\FSD50K\FSD50K.dev_audio\162887.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
367689,dev,data\events\FSD50K\FSD50K.dev_audio\367689.wav,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds
219473,dev,data\events\FSD50K\FSD50K.dev_audio\219473.wav,Trickle_and_dribble;Bathtub_(filling_or_washing);Sink_(filling_or_washing);Gurgling;Pour;Liquid;Domestic_sounds_and_home_sounds;Water,Trickle_and_dribble;Bathtub_(filling_or_washing);Sink_(filling_or_washing);Gurgling;Pour;Liquid;Domestic_sounds_and_home_sounds;Water
53459,dev,data\events\FSD50K\FSD50K.dev_audio\53459.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
53460,dev,data\events\FSD50K\FSD50K.dev_audio\53460.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
219475,dev,data\events\FSD50K\FSD50K.dev_audio\219475.wav,Trickle_and_dribble;Bathtub_(filling_or_washing);Gurgling;Pour;Liquid;Domestic_sounds_and_home_sounds;Water,Trickle_and_dribble;Bathtub_(filling_or_washing);Gurgling;Pour;Liquid;Domestic_sounds_and_home_sounds;Water
199383,dev,data\events\FSD50K\FSD50K.dev_audio\199383.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
199387,dev,data\events\FSD50K\FSD50K.dev_audio\199387.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243547,dev,data\events\FSD50K\FSD50K.dev_audio\243547.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243548,dev,data\events\FSD50K\FSD50K.dev_audio\243548.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243550,dev,data\events\FSD50K\FSD50K.dev_audio\243550.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243551,dev,data\events\FSD50K\FSD50K.dev_audio\243551.wav,Trickle_and_dribble;Liquid;Pour,Trickle_and_dribble;Liquid;Pour
243552,dev,data\events\FSD50K\FSD50K.dev_audio\243552.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243553,dev,data\events\FSD50K\FSD50K.dev_audio\243553.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243554,dev,data\events\FSD50K\FSD50K.dev_audio\243554.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243555,dev,data\events\FSD50K\FSD50K.dev_audio\243555.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243556,dev,data\events\FSD50K\FSD50K.dev_audio\243556.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
329061,dev,data\events\FSD50K\FSD50K.dev_audio\329061.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243557,dev,data\events\FSD50K\FSD50K.dev_audio\243557.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
243558,dev,data\events\FSD50K\FSD50K.dev_audio\243558.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
107112,dev,data\events\FSD50K\FSD50K.dev_audio\107112.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
274032,dev,data\events\FSD50K\FSD50K.dev_audio\274032.wav,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds
219508,dev,data\events\FSD50K\FSD50K.dev_audio\219508.wav,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Sink_(filling_or_washing);Pour;Liquid;Domestic_sounds_and_home_sounds
274039,dev,data\events\FSD50K\FSD50K.dev_audio\274039.wav,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds
274040,dev,data\events\FSD50K\FSD50K.dev_audio\274040.wav,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds
274041,dev,data\events\FSD50K\FSD50K.dev_audio\274041.wav,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Water_tap_and_faucet;Pour;Liquid;Domestic_sounds_and_home_sounds
254332,dev,data\events\FSD50K\FSD50K.dev_audio\254332.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
254335,dev,data\events\FSD50K\FSD50K.dev_audio\254335.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
83779,dev,data\events\FSD50K\FSD50K.dev_audio\83779.wav,Trickle_and_dribble;Pour;Liquid,Trickle_and_dribble;Pour;Liquid
426965,dev,data\events\FSD50K\FSD50K.dev_audio\426965.wav,Trickle_and_dribble;Traffic_noise_and_roadway_noise;Pour;Liquid;Motor_vehicle_(road);Vehicle,Trickle_and_dribble;Traffic_noise_and_roadway_noise;Pour;Liquid;Motor_vehicle_(road);Vehicle
232474,dev,data\events\FSD50K\FSD50K.dev_audio\232474.wav,Trickle_and_dribble;Toilet_flush;Pour;Liquid;Domestic_sounds_and_home_sounds,Trickle_and_dribble;Toilet_flush;Pour;Liquid;Domestic_sounds_and_home_sounds
