clip_id,audio_path,label,source,duration,seg_start,seg_end
cv_common_voice_en_20270719,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20270719.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20270720,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20270720.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20270721,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20270721.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20294778,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20294778.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20294780,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20294780.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20294782,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20294782.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20294784,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20294784.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20294786,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20294786.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20895167,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20895167.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20895168,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20895168.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20895169,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20895169.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20895170,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20895170.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20895171,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20895171.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20446953,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20446953.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20446954,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20446954.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20446955,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20446955.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20446956,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20446956.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20446957,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20446957.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23701251,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23701251.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23701252,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23701252.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23701253,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23701253.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23701254,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23701254.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23701255,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23701255.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19645594,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19645594.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19645595,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19645595.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19645596,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19645596.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19645597,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19645597.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19645598,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19645598.mp3,single_speaker,common_voice,,,
cv_common_voice_en_17899927,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_17899927.mp3,single_speaker,common_voice,,,
cv_common_voice_en_17899929,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_17899929.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19632902,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19632902.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19632903,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19632903.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19632905,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19632905.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19632907,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19632907.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19632908,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19632908.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19705534,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19705534.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19705537,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19705537.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19705539,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19705539.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19705541,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19705541.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19705542,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19705542.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21291498,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21291498.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21291499,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21291499.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21291500,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21291500.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21291501,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21291501.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21291502,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21291502.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21643339,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21643339.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21643340,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21643340.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21643341,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21643341.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21643342,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21643342.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21643343,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21643343.mp3,single_speaker,common_voice,,,
cv_common_voice_en_181711,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_181711.mp3,single_speaker,common_voice,,,
cv_common_voice_en_181712,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_181712.mp3,single_speaker,common_voice,,,
cv_common_voice_en_181713,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_181713.mp3,single_speaker,common_voice,,,
cv_common_voice_en_181715,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_181715.mp3,single_speaker,common_voice,,,
cv_common_voice_en_181716,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_181716.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21889140,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21889140.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21889141,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21889141.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21889142,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21889142.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21889143,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21889143.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21889144,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21889144.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19707834,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19707834.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19707835,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19707835.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19707836,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19707836.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19707838,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19707838.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19707839,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19707839.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19945796,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19945796.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19945797,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19945797.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19945798,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19945798.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19945799,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19945799.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19945800,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19945800.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19643733,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19643733.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19643734,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19643734.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19643735,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19643735.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19643736,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19643736.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19643737,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19643737.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20058197,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20058197.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20058198,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20058198.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20058199,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20058199.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20058200,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20058200.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20058201,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20058201.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687170,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687170.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687171,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687171.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687172,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687172.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687173,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687173.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19687174,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19687174.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20228880,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20228880.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20228881,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20228881.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20228883,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20228883.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20228885,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20228885.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20228888,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20228888.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18490436,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18490436.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18490437,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18490437.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18490439,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18490439.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22788352,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22788352.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22788353,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22788353.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22788354,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22788354.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22788355,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22788355.mp3,single_speaker,common_voice,,,
cv_common_voice_en_22788356,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_22788356.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20791503,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20791503.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20791504,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20791504.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20791505,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20791505.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20791506,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20791506.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20791507,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20791507.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20624354,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20624354.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20624361,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20624361.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20624366,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20624366.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20624374,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20624374.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20624378,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20624378.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23408180,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23408180.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23408181,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23408181.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23408182,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23408182.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23408183,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23408183.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23408184,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23408184.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19663491,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19663491.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19663492,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19663492.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19663493,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19663493.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19663494,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19663494.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19663495,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19663495.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19875309,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19875309.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19875310,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19875310.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19875311,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19875311.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19875312,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19875312.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19875313,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19875313.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23377127,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23377127.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23377128,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23377128.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23377129,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23377129.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23377130,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23377130.mp3,single_speaker,common_voice,,,
cv_common_voice_en_23377131,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_23377131.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18519683,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18519683.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18519687,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18519687.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18519689,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18519689.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18519691,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18519691.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18519692,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18519692.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20266875,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20266875.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20266878,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20266878.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20266882,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20266882.mp3,single_speaker,common_voice,,,
cv_common_voice_en_20266884,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_20266884.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18433998,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18433998.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18433999,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18433999.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18434000,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18434000.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18434002,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18434002.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18421093,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18421093.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18421094,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18421094.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18421095,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18421095.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18421096,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18421096.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18421097,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18421097.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21573259,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21573259.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21573260,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21573260.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21573261,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21573261.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21573262,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21573262.mp3,single_speaker,common_voice,,,
cv_common_voice_en_21573263,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_21573263.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19347205,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19347205.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19347206,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19347206.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19347207,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19347207.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19347208,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19347208.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19347209,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19347209.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19621206,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19621206.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19621208,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19621208.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19621212,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19621212.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19621214,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19621214.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19621215,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19621215.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19529168,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19529168.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19529169,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19529169.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19529170,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19529170.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19529171,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19529171.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19529172,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19529172.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19709068,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19709068.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19709071,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19709071.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19709072,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19709072.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19709075,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19709075.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19709078,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19709078.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19981424,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19981424.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19981425,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19981425.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19981426,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19981426.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19981428,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19981428.mp3,single_speaker,common_voice,,,
cv_common_voice_en_19981429,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_19981429.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18841721,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18841721.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18841722,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18841722.mp3,single_speaker,common_voice,,,
cv_common_voice_en_18841723,data\speech\CommonVoice\cv-corpus-25.0-2026-03-09\en\clips\common_voice_en_18841723.mp3,single_speaker,common_voice,,,
